FSCS Key,Library Name,ADDRESS,CITY,ZIP,Locale ,Service Area Population,Books and Other Print Material,E-Books,  Audio - Physical,Video - Physical
TX0414,CAMERON PUBLIC LIBRARY,304 E 3RD ST,CAMERON,76520,Town,"5,418","21,744","15,037",156,361
TX0415,HEMPHILL COUNTY LIBRARY,500 MAIN ST,CANADIAN,79014,Town,"3,217","41,808","21,019","3,884","3,140"
TX0416,ALLEN PUBLIC LIBRARY,300 N ALLEN DR,ALLEN,75013,Suburban,"111,551","129,591","6,940","5,692","12,582"
TX0417,VAN ZANDT COUNTY LIBRARY,317 FIRST MONDAY LN,CANTON,75103,Town,"14,476","33,401","28,859",471,"2,557"
TX0418,CANYON AREA LIBRARY,1501 3RD AVE,CANYON,79015,Town,"43,881","30,893","18,845","1,886","2,761"
TX0419,TYE PRESTON MEMORIAL LIBRARY,16311 S ACCESS RD,CANYON LAKE,78133,Rural,"32,861","42,280","40,036","2,063","4,790"
TX0420,DIMMIT COUNTY PUBLIC LIBRARY,200 N 9TH ST,CARRIZO SPRINGS,78834,Town,"8,387","26,333",0,258,560
TX0421,CARROLLTON PUBLIC LIBRARY,1700 KELLER SPRINGS RD,CARROLLTON,75006,Suburban,"164,786","128,782","240,551","4,292","7,985"
TX0422,SAMMY BROWN LIBRARY,319 S MARKET ST,CARTHAGE,75633,Town,"22,677","31,330","48,900","1,805","2,329"
TX0423,CASTROVILLE PUBLIC LIBRARY,802 LONDON ST,CASTROVILLE,78009,Town,"3,005","15,756","21,258","1,026","2,961"
TX0424,CEDAR PARK PUBLIC LIBRARY,550 DISCOVERY BLVD,CEDAR PARK,78613,Suburban,"77,912","111,537","43,108","7,153","8,042"
TX0425,FANNIE BROWN BOOTH MEMORIAL LIBRARY,619 TENAHA ST,CENTER,75935,Town,"5,147","13,802","21,720",332,"1,114"
TX0427,ALPINE PUBLIC LIBRARY,805 W AVE E,ALPINE,79830,Town,"8,094","25,363","15,037",826,"2,289"
TX0428,CHICO PUBLIC LIBRARY INC,106 W JACKSBORO ST,CHICO,76431,Rural,"4,328","10,966","10,774",469,"2,319"
TX0429,CHILDRESS PUBLIC LIBRARY,117 AVE B NE,CHILDRESS,79201,Town,"6,809","18,684","5,982",425,699
TX0430,CISCO PUBLIC LIBRARY,600 AVE G,CISCO,76437,Town,"6,527","15,654",0,0,0
TX0431,BURTON MEMORIAL LIBRARY,217 S KEARNEY,CLARENDON,79226,Rural,"3,339","24,608","6,160",395,"1,686"
TX0432,RED RIVER COUNTY PUBLIC LIBRARY,307 N WALNUT ST,CLARKSVILLE,75426,Town,"11,542","26,321","48,447",747,"1,016"
TX0434,CLEBURNE PUBLIC LIBRARY,302 W HENDERSON ST,CLEBURNE,76033,Town,"33,826","43,960","216,365","11,165","3,706"
TX0435,AUSTIN MEMORIAL LIBRARY,220 S BONHAM AVE,CLEVELAND,77327,Town,"8,503","42,833","10,169","1,074","3,828"
TX0436,CLYDE PUBLIC LIBRARY,125 OAK ST,CLYDE,79510,Town,"11,509","15,374","92,587",67,"1,521"
TX0437,COLEMAN PUBLIC LIBRARY,402 S COMMERCIAL AVE,COLEMAN,76834,Town,"7,850","33,503","196,567",0,"1,676"
TX0438,MITCHELL COUNTY PUBLIC LIBRARY,340 OAK ST,COLORADO CITY,79512,Town,"8,202","30,627","21,128",357,"2,106"
TX0439,NESBITT MEMORIAL LIBRARY,529 WASHINGTON ST,COLUMBUS,78934,Town,"5,771","30,200","35,782",838,"1,254"
TX0440,COMANCHE PUBLIC LIBRARY,311 N AUSTIN ST,COMANCHE,76442,Town,"8,995","21,240","10,098",367,"1,026"
TX0441,COMFORT PUBLIC LIBRARY,701 HIGH ST,COMFORT,78013,Town,"16,017","26,502","37,112",480,"1,330"
TX0442,COMMERCE PUBLIC LIBRARY,1210 PARK ST,COMMERCE,75428,Town,"21,938","16,943","42,655",839,547
TX0443,MONTGOMERY COUNTY MEMORIAL LIBRARY SYSTEM,104 I 45 N,CONROE,77301,City,"671,542","572,634","733,232","36,748","48,321"
TX0444,COPPERAS COVE PUBLIC LIBRARY,501 S MAIN ST,COPPERAS COVE,76522,Suburban,"37,964","45,184","42,021","1,977","3,363"
TX0445,CORPUS CHRISTI PUBLIC LIBRARIES,805 COMANCHE ST,CORPUS CHRISTI,78401,City,"316,239","350,562","29,007","12,355","25,816"
TX0446,MICKEY REILY PUBLIC LIBRARY,604 S MATHEWS ST,CORRIGAN,75939,Rural,"1,478","22,237",0,963,"1,100"
TX0447,AMARILLO PUBLIC LIBRARY,413 E 4TH AVE,AMARILLO,79101,City,"201,291","355,712","21,019","13,747","53,419"
TX0448,CORSICANA PUBLIC LIBRARY,100 N 12TH ST,CORSICANA,75110,Town,"25,566","72,887","33,234","1,856","3,224"
TX0449,ALEXANDER MEMORIAL LIBRARY,201 CENTER ST,COTULLA,78014,Town,"6,604","15,860","31,603",156,"1,630"
TX0450,CRANE COUNTY LIBRARY,701 S ALFORD ST,CRANE,79731,Town,"4,546","18,411","18,696",550,"1,922"
TX0451,JH WOOTTERS CROCKETT PUBLIC LIBRARY,709 E HOUSTON AVE,CROCKETT,75835,Town,"6,307","46,190","35,455",799,"2,421"
TX0452,CROSBY COUNTY LIBRARY,114 W ASPEN ST,CROSBYTON,79322,Rural,"4,998","25,288","33,575",366,78
TX0453,CROSS PLAINS PUBLIC LIBRARY,149 N MAIN ST,CROSS PLAINS,76443,Rural,"2,701","20,270","171,836",168,724
TX0455,CUERO PUBLIC LIBRARY,207 E MAIN ST,CUERO,77954,Town,"8,106","11,680","40,545",478,"1,228"
TX0456,DAINGERFIELD PUBLIC LIBRARY,207 JEFFERSON ST,DAINGERFIELD,75638,Town,"2,518","9,750","15,037",207,677
TX0457,DALLAM-HARTLEY COUNTY LIBRARY,420 DENROCK AVE,DALHART,79022,Town,"12,449","20,539","5,982",970,"1,369"
TX0458,BLANCO COUNTY SOUTH LIBRARY DISTRICT,1118 MAIN ST,BLANCO,78606,Rural,"6,820","20,256","30,194",759,"2,472"
TX0459,JEFFERSON CARNEGIE LIBRARY,301 W LAFAYETTE ST,JEFFERSON,75657,Rural,"9,560","22,572","34,537","1,156","1,343"
TX0460,NEWTON COUNTY PUBLIC LIBRARY,212 HIGH ST,NEWTON,75966,Rural,"12,052","23,180","39,648",485,"2,897"
TX0461,SCHULENBURG PUBLIC LIBRARY,310 SIMPSON ST,SCHULENBURG,78956,Town,"2,718","42,702","28,214",495,"3,736"
TX0464,MCGINLEY MEMORIAL PUBLIC LIBRARY,317 S MAIN ST,MCGREGOR,76657,Town,"8,930","14,817","30,758",643,"1,198"
TX0465,RANGER CITY LIBRARY,718 PINE ST,RANGER,76470,Rural,"2,861","11,017",0,486,301
TX0466,MARY EMMA TATE COMMUNITY LIBRARY,408 PAFFORD ST,JUSTIN,76247,Town,"7,698","15,167","10,709",582,"4,797"
TX0467,FALLS CITY PUBLIC LIBRARY,206 N IRVIN ST,FALLS CITY,78113,Rural,953,"14,857","86,546",200,"1,756"
TX0468,KARNES CITY PUBLIC LIBRARY,302 S PANNA MARIA AVE,KARNES CITY,78118,Town,"5,782","23,204","4,065",325,"1,453"
TX0469,RUNGE PUBLIC LIBRARY,311 N HELENA ST,RUNGE,78151,Rural,"1,724","10,664","18,064",0,932
TX0470,ALLEN MEMORIAL PUBLIC LIBRARY,121 E BLACKBOURN ST,HAWKINS,75765,Rural,"4,580","19,729","50,738","1,072","2,097"
TX0471,LEANDER PUBLIC LIBRARY,1011 S BAGDAD RD,LEANDER,78641,Suburban,"74,375","63,201","21,179","5,756","4,617"
TX0473,ELGIN PUBLIC LIBRARY,404 N MAIN ST,ELGIN,78621,Town,"11,359","29,660","46,080","1,240","2,415"
TX0480,NEWARK PUBLIC LIBRARY,207 HUDSON ST,NEWARK,76071,Town,"1,196","8,658",0,133,"1,074"
TX0481,ALVARADO PUBLIC LIBRARY,210 N BAUGH ST,ALVARADO,76009,Town,"5,910","22,093","10,270","1,282","4,493"
TX0483,NEW WAVERLY PUBLIC LIBRARY,9372 STATE HWY 75 S,NEW WAVERLY,77358,Rural,"4,725","23,077","24,611",185,"2,435"
TX0484,CROWLEY PUBLIC LIBRARY,409 S OAK ST,CROWLEY,76036,Suburban,"19,478","52,341","21,906","2,936","7,214"
TX0485,RIO GRANDE CITY PUBLIC LIBRARY,591 E 3RD ST,RIO GRANDE CITY,78582,Town,"15,269","18,588","42,594",219,629
TX0486,APHNE PATTILLO NIXON PUBLIC LIBRARY,401 N NIXON AVE,NIXON,78140,Rural,"2,341","14,655","18,301",431,"1,156"
TX0487,DICKENS COUNTY SPUR PUBLIC LIBRARY,403 E HILL ST,SPUR,79370,Rural,"1,726","15,474","18,294",97,260
TX0489,MAUD PUBLIC LIBRARY,335 HOUSTON DR,MAUD,75567,Rural,973,"8,316","15,037",126,965
TX0493,POTTSBORO AREA PUBLIC LIBRARY,104 N MAIN ST,POTTSBORO,75076,Suburban,"4,142","4,054","48,411",68,"1,044"
TX0495,BRIDGE CITY PUBLIC LIBRARY,101 PARKSIDE DR,BRIDGE CITY,77611,Suburban,"9,574","16,695","39,583",377,"1,701"
TX0498,MARION COMMUNITY LIBRARY,201 S CENTER ST,MARION,78124,Suburban,"2,726","10,180","15,037",57,899
TX0500,MB NOELKE JR MEMORIAL LIBRARY,101 S BROADWAY ST,MERTZON,76941,Rural,"1,530","11,951","171,768",391,197
TX0503,STERLING COUNTY PUBLIC LIBRARY,301 MAIN,STERLING CITY,76951,Rural,"1,417","12,301",0,428,8
TX0504,CAMERON-J JARVIS TROUP MUNICIPAL LIBRARY,102 S GEORGIA ST,TROUP,75789,Rural,"2,079","11,581","47,343",0,"1,128"
TX0508,REAL COUNTY PUBLIC LIBRARY LEAKEY,225 MAIN ST,LEAKEY,78873,Rural,"1,455","16,969","17,840",97,"1,739"
TX0509,TRI-COUNTY LIBRARY,132 E MARKET ST,MABANK,75147,Town,"5,301","16,029","38,617",328,125
TX0512,CAPROCK PUBLIC LIBRARY,106 N 1ST ST,QUITAQUE,79255,Rural,"1,431","8,250","5,982",398,"1,175"
TX0514,CONVERSE PUBLIC LIBRARY,601 S SEGUIN RD,CONVERSE,78109,Suburban,"29,603","18,547","32,850",146,"2,671"
TX0515,SPRINGLAKE-EARTH COMMUNITY LIBRARY,472 FM 302,SPRINGLAKE,79082,Rural,"1,561","19,948","17,936",0,198
TX0518,SMITH-WELCH MEMORIAL LIBRARY,105 W 5TH ST,HEARNE,77859,Town,"10,905","14,268","30,758",0,914
TX0522,RHOME COMMUNITY LIBRARY,265 W BC RHOME AVE,RHOME,76078,Town,"7,540","10,110","25,307",9,"1,010"
TX0526,COCKRELL HILL PUBLIC LIBRARY,4125 W CLARENDON DR,DALLAS,75211,Suburban,"3,686","4,750","15,037",0,0
TX0529,MARTIN COUNTY LIBRARY,200 N ST MARY,STANTON,79782,Rural,"5,217","25,947","15,037","1,082","1,867"
TX0530,MELISSA PUBLIC LIBRARY,3411 BARKER AVE,MELISSA,75454,Suburban,"19,357","19,129","32,306",96,"5,714"
TX0532,EAST PARKER COUNTY LIBRARY,201 FM 1187 N,ALEDO,76008,Town,"12,617","23,510","19,426","1,066","2,849"
TX0534,KENNEDALE PUBLIC LIBRARY,316 W 3RD ST,KENNEDALE,76060,Suburban,"9,329","15,986","937,171",11,"1,100"
TX0536,WAELDER PUBLIC LIBRARY,310 N AVE E,WAELDER,78959,Rural,933,"11,224","15,037",261,942
TX0538,FRISCO PUBLIC LIBRARY,8000 DALLAS PKWY,FRISCO,75034,Suburban,"219,587","211,430","44,038",746,"21,991"
TX0539,JR HUFFMAN PUBLIC LIBRARY,375 SABINE ST,HEMPHILL,75948,Rural,"9,150","22,284","15,037",548,"2,788"
TX0541,LILLIE RUSSELL MEMORIAL LIBRARY,200 E HUBBARD ST,LINDALE,75771,Town,"6,660","41,613","7,936","1,363","2,781"
TX0543,UTOPIA MEMORIAL LIBRARY,800 MAIN ST,UTOPIA,78884,Rural,"2,803","16,344",0,440,"1,151"
TX0544,SABINAL PUBLIC LIBRARY,305 N CENTER ST,SABINAL,78881,Rural,"1,829","12,443","5,530",184,339
TX0549,MCALLEN PUBLIC LIBRARY,4001 N 23RD ST,MCALLEN,78504,City,"221,984","300,556","11,428","5,374","21,100"
TX0552,ALLAN SHIVERS LIBRARY & MUSEUM,302 N CHARLTON ST,WOODVILLE,75979,Town,"20,030","23,643","17,995",609,"2,477"
TX0559,JACKSONVILLE PUBLIC LIBRARY,526 E COMMERCE ST,JACKSONVILLE,75766,Town,"14,215","50,670","32,306","2,772","3,351"
TX0562,MOUNT CALM PUBLIC LIBRARY,222 ALLYN AVE,MOUNT CALM,76673,Rural,282,"11,757",0,0,"1,465"
TX0563,RANKIN PUBLIC LIBRARY,310 E 10TH ST,RANKIN,79778,Rural,"1,673","19,742",0,552,179
TX0564,JOHN ED KEETER PUBLIC LIBRARY,355 W MCLEROY BLVD,SAGINAW,76179,Suburban,"25,319","50,895","20,833","2,237","5,384"
TX0565,WIMBERLEY VILLAGE LIBRARY,400 FM 2325,WIMBERLEY,78676,Rural,"23,027","33,744","38,813",608,"3,265"
TX0566,PRESIDIO PUBLIC LIBRARY,1200 E O'REILLY ST,PRESIDIO,79845,Rural,"3,486","18,671",0,92,"1,979"
TX0567,FRANKSTON DEPOT LIBRARY,159 W RAILROAD AVE,FRANKSTON,75763,Rural,"2,423","13,358",0,402,"1,396"
TX0569,JONESTOWN COMMUNITY LIBRARY,18649 FM 1431 STE 10A,JONESTOWN,78645,Rural,"2,573","9,901","18,301",409,"1,885"
TX0570,JOE A HALL HIGH SCHOOL AND COMMUNITY LIBRARY,12 BULLDOG DR,VENUS,76084,Town,"12,507","15,268","32,839",0,"1,022"
TX0571,SHINER PUBLIC LIBRARY,115 E WOLTERS 2ND ST,SHINER,77984,Rural,"2,173","17,354","15,037",672,"1,296"
TX0573,LUMBERTON PUBLIC LIBRARY,130 E CHANCE RD,LUMBERTON,77657,Suburban,"22,233","19,341","24,546",854,"3,859"
TX0574,MINEOLA MEMORIAL LIBRARY,301 N PACIFIC ST,MINEOLA,75773,Town,"10,488","25,441","15,079","1,913","1,660"
TX0577,CLINT ISD PUBLIC LIBRARY,12625 ALAMEDA AVE,EL PASO,79836,Suburban,"43,539","18,792",198,160,374
TX0578,VALLEY MILLS PUBLIC LIBRARY,405 5TH ST,VALLEY MILLS,76689,Rural,"1,282","12,085","26,631",58,357
TX0579,BETTY FOSTER PUBLIC LIBRARY,405 SHAFFNER ST,PONDER,76259,Rural,"2,588","9,641","15,037",325,0
TX0580,THE LIBRARY AT CEDAR CREEK LAKE,410 E CEDAR CREEK PKWY,SEVEN POINTS,75143,Rural,"4,115","30,717","32,156","2,041","1,804"
TX0581,CAMP WOOD PUBLIC LIBRARY,106 S NUECES ST,CAMP WOOD,78833,Rural,"1,385","6,268","32,872",73,"1,714"
TX0582,MCMULLEN MEMORIAL LIBRARY,900 N MAIN ST,HUNTINGTON,75949,Rural,"8,467","37,000",0,0,350
TX0583,DILLEY PUBLIC LIBRARY,116 E MILLER ST,DILLEY,78017,Town,"3,313","13,326","15,537",150,258
TX0620,SAN JUAN MEMORIAL LIBRARY,1010 S STANDARD AVE,SAN JUAN,78589,Suburban,"54,939","39,115","174,377",146,"4,075"
TX0621,SHACKELFORD COUNTY LIBRARY,402 N 2ND ST,ALBANY,76430,Rural,"3,186","11,626","10,098",675,"1,284"
TX0622,LAGO VISTA PUBLIC LIBRARY,5803 THUNDERBIRD STE 40,LAGO VISTA,78645,Town,"9,692","13,843","18,301",899,"1,959"
TX0623,REEVES COUNTY LIBRARY,315 S OAK ST,PECOS,79772,Town,"12,905","21,000","15,037",566,"1,400"
TX0624,JOSHUA SCHOOL & PUBLIC LIBRARY,907 S BROADWAY ST,JOSHUA,76058,Rural,"31,879","34,544","20,758",327,929
TX0626,CRANDALL-COMBINE COMMUNITY LIBRARY,13385 FM 3039,CRANDALL,75114,Rural,"23,852","26,818","37,786",343,138
TX0628,DEPOT PUBLIC LIBRARY,120 E CHESTNUT ST,THROCKMORTON,76483,Rural,"1,550","10,635",0,0,31
TX0629,MOODY COMMUNITY LIBRARY,612 AVE D,MOODY,76557,Rural,"2,481","12,825",0,107,"1,143"
TX0630,HIDALGO PUBLIC LIBRARY,710 E RAMON AYALA DR,HIDALGO,78557,Suburban,"22,166","27,000","9,901",160,364
TX0658,JENNIE TRENT DEW LIBRARY,1113 FISHER ST,GOLDTHWAITE,76844,Rural,"4,500","12,053","48,756",65,"1,360"
TX0659,BULLARD COMMUNITY LIBRARY,211 W MAIN ST,BULLARD,75757,Suburban,"4,232","14,200","26,093",550,"1,315"
TX0660,BENBROOK PUBLIC LIBRARY,1065 MERCEDES ST,BENBROOK,76126,Suburban,"24,437","46,461","1,051,469","1,131","7,412"
TX0661,LA JOYA MUNICIPAL LIBRARY,201 PALM SHORES BLVD,LA JOYA,78560,Suburban,"7,155","36,853","174,377",812,982
TX0663,D BROWN MEMORIAL LIBRARY,203 N 2ND ST,ROSEBUD,76570,Rural,"1,318","8,226","20,742",178,"1,152"
TX0664,WELLS BRANCH COMMUNITY LIBRARY,15001 WELLS PORT DR,AUSTIN,78728,Suburban,"14,048","44,725","39,320","1,595","7,269"
TX0665,LAKEHILLS AREA LIBRARY,7200 FM 1283,LAKEHILLS,78063,Rural,"7,321","15,231","32,633",558,"1,538"
TX0666,NOONDAY COMMUNITY LIBRARY,16662 COUNTY ROAD 196,TYLER,75703,Rural,616,"13,178",0,283,447
TX0667,LITTLE ELM PUBLIC LIBRARY,100 W ELDORADO PKWY,LITTLE ELM,75068,Suburban,"76,141","35,238","189,414",757,"5,354"
TX0670,NELLIE PEDERSON CIVIC LIBRARY,406 LIVE OAK ST,CLIFTON,76634,Town,"3,513","11,723","1,434",492,"1,111"
TX0672,LONE OAK AREA PUBLIC LIBRARY,102 JONES ST,LONE OAK,75453,Rural,"1,754","16,425","32,476",266,"2,636"
TX0675,LOIS NELSON PUBLIC LIBRARY,323 MCKINNEY AVE,PRINCETON,75407,Suburban,"26,667","10,117","56,086",138,"2,288"
TX0676,MERIDIAN PUBLIC LIBRARY,118 N MAIN ST,MERIDIAN,76665,Rural,"1,415","9,873","34,332",804,"1,128"
TX0677,CLAUD H GILMER MEMORIAL LIBRARY,201 N HWY 377,ROCKSPRINGS,78880,Rural,"1,422","15,584","18,155",0,0
TX0678,MEDINA COMMUNITY LIBRARY,13948 STATE HWY 16 N,MEDINA,78055,Rural,"7,321","9,358","17,656",442,"1,223"
TX0680,MERKEL PUBLIC LIBRARY,100 KENT,MERKEL,79536,Rural,"2,471","9,323",0,200,"1,693"
TX0682,SOUTHLAKE PUBLIC LIBRARY,1400 MAIN ST STE 130,SOUTHLAKE,76092,Suburban,"31,102","37,592","2,493",175,"3,838"
TX0686,NUECES COUNTY PUBLIC LIBRARIES,1000 TERRY SHAMSIE BLVD,ROBSTOWN,78380,Town,"32,140","41,447","947,006",396,"6,353"
TX0687,PROSPER COMMUNITY LIBRARY,200 S MAIN ST,PROSPER,75078,Suburban,"37,746","27,406","33,025",545,962
TX0688,ROUND TOP FAMILY LIBRARY,206 W MILL ST,ROUND TOP,78954,Rural,91,"9,579","34,332",250,"1,371"
TX0689,UNIVERSITY PARK PUBLIC LIBRARY,8383 PLAZA AT PRESTON CTR STE 200,DALLAS,75225,Suburban,"25,032","56,793","38,988",420,"2,780"
TX0691,GONZALES PUBLIC LIBRARY,301 SAINT JOSEPH ST,GONZALES,78629,Town,"7,196","32,872","15,480","1,026","6,259"
TX0693,BREMOND PUBLIC LIBRARY,115 S MAIN ST,BREMOND,76629,Rural,"2,056","10,038",0,169,4
TX0694,GRAPELAND PUBLIC LIBRARY,106 N OAK ST,GRAPELAND,75844,Rural,"1,493","7,450",0,33,"1,046"
TX0696,LIBERTY HILL PUBLIC LIBRARY,355 LOOP 332,LIBERTY HILL,78642,Rural,"29,001","25,319","18,733",729,"2,207"
TX0697,NANCY NAIL MEMORIAL LIBRARY,124 S PEARL ST,MART,76664,Rural,"2,856","20,363",0,81,769
TX0698,WHITE OAK SCHOOL COMMUNITY LIBRARY,200 S WHITE OAK RD,WHITE OAK,75693,Suburban,"8,203","11,461","33,111",256,300
TX0699,WASKOM PUBLIC LIBRARY,103 WASKOM AVE,WASKOM,75692,Rural,"5,107","11,372","15,037",698,425
TX0700,OLTON AREA LIBRARY,701 MAIN ST,OLTON,79064,Rural,"3,338","9,223","18,653",277,"1,214"
TX0701,COLLEYVILLE PUBLIC LIBRARY,110 MAIN ST,COLLEYVILLE,76034,Suburban,"25,850","55,914","399,952","4,089","9,675"
TX0702,GARWOOD MEMORIAL LIBRARY,512 ARTHUR ST,GARWOOD,77442,Rural,"6,367","9,650",0,65,112
TX0703,CF GOODWIN PUBLIC LIBRARY,309 N ARCH ST,ROYSE CITY,75189,Suburban,"19,782","13,207","15,037",126,"2,406"
TX0704,ONALASKA PUBLIC LIBRARY,372 S FM 356 STE 103,ONALASKA,77360,Town,"3,205","9,097","15,056",57,542
TX0709,TRI-COMMUNITY LIBRARY,6910 HWY 80,PRAIRIE LEA,78661,Rural,"1,370","9,200","45,403",45,0
TX0710,BEE CAVE PUBLIC LIBRARY,4000 GALLERIA PKWY,BEE CAVE,78738,Suburban,"8,853","26,381","35,109","1,044","2,622"
TX0711,RED OAK PUBLIC LIBRARY,101 S LIVE OAK ST,RED OAK,75154,Suburban,"17,396","9,788","32,327",136,"1,335"
TX0712,TARKINGTON COMMUNITY LIBRARY,3032 FM 163,CLEVELAND-TARKINGTON,77327,Rural,"10,909","14,371","15,037",1,558
TX0713,HASLET PUBLIC LIBRARY,100 GAMMILL ST,HASLET,76052,Rural,"3,404","23,030","14,518",642,"2,944"
TX0714,BRECKENRIDGE LIBRARY,209 N BRECKENRIDGE AVE,BRECKENRIDGE,76424,Town,"5,177","24,134","25,135","1,190",445
TX0716,SHERIDAN MEMORIAL LIBRARY,5805 S LOGAN PARK DR,SHERIDAN,77475,Rural,"5,418","7,829",0,0,"1,218"
TX0717,EAST TRAVIS GATEWAY LIBRARY DISTRICT,13512 FM 812,DEL VALLE,78617,Rural,"36,665","14,388","50,962",18,845
TX0719,KERENS LIBRARY,121 S COLKET ST,KERENS,75144,Rural,"1,505","18,105","15,037",421,"1,519"
TX0720,LUCILE TEAGUE LIBRARY,201 S BRITTON ST STE 2,TOM BEAN,75489,Rural,930,"7,779",0,477,915
TX0723,RUBE SESSIONS MEMORIAL LIBRARY,298 RUSK AVE,WELLS,75976,Rural,880,"12,554",0,37,435
TX0724,HUTTO PUBLIC LIBRARY,500 W LIVE OAK ST,HUTTO,78634,Suburban,"36,655","23,540","46,055",261,"2,376"
TX0728,ROBERTSON COUNTY CARNEGIE LIBRARY,315 E DECHERD,FRANKLIN,77856,Rural,"4,152","14,010","34,332",100,166
TX0729,SAINT JO PUBLIC LIBRARY,210 E BOGGESS,SAINT JO,76265,Rural,"2,996","10,677",0,0,549
TX0730,PENITAS PUBLIC LIBRARY,1111 S MAIN ST,PENITAS,78576,Suburban,"9,734","11,274","174,377",16,468
TX0732,CELINA PUBLIC LIBRARY,142 N OHIO DR,CELINA,75009,Suburban,"36,650","19,491","33,025",243,"1,262"
TX0733,HARPER LIBRARY,23247 US HWY 290 W,HARPER,78631,Rural,766,"10,737","17,596",523,"1,679"
TX0734,CHANDLER PUBLIC LIBRARY,900 STATE HIGHWAY 31 E,CHANDLER,75758,Rural,"10,191","20,987","48,485",489,"1,589"
TX0736,GUNTER LIBRARY AND MUSEUM,110 S STATE HIGHWAY 289 STE 4,GUNTER,75058,Rural,"3,607","6,169","17,000",0,127
TX0737,SHALLOWATER SCHOOL COUNTY LIBRARY,1202 12TH ST,SHALLOWATER,79363,Town,"6,413","7,919",836,51,0
TX0738,HUGHES SPRINGS AREA PUBLIC LIBRARY,215 E FIRST ST,HUGHES SPRINGS,75656,Town,"1,549","17,037","15,037",494,"1,433"
TX0739,CITY OF GARDEN RIDGE LIBRARY,9400 MUNICIPAL PKWY,GARDEN RIDGE,78266,Rural,"4,334","14,776","33,054",733,908
TX0740,BEDIAS PUBLIC LIBRARY,3348 MAIN ST,BEDIAS,77831,Rural,"1,328","12,648",0,618,"1,827"
TX0741,TIMPSON PUBLIC LIBRARY,520 AUSTIN ST,TIMPSON,75975,Rural,"3,551","16,907","15,037",0,"1,474"
TX0744,BIBLIOTECH,3505 PLEASANTON RD,SAN ANTONIO,78205,City,"143,379",0,"969,682",0,0
TX0745,MARATHON PUBLIC LIBRARY,106 N 3RD ST,MARATHON,79842,Rural,"1,249","8,437","15,037",0,"1,479"
TX0746,NATALIA VETERANS MEMORIAL LIBRARY,501 THIRD ST,NATALIA,78059,Town,"1,307","10,678","15,037",0,0
TX0748,MARTINDALE COMMUNITY LIBRARY,411 MAIN ST,MARTINDALE,78655,Suburban,"1,225","9,356","28,484",0,498
TX0749,LINDEN PUBLIC LIBRARY,220 S MAIN ST,LINDEN,75563,Rural,"1,814","12,608",0,250,800
TX0750,CITY OF SUNDOWN LIBRARY,201 E 5TH ST,SUNDOWN,79372,Rural,"1,277","8,711","15,037",33,1
TX0751,JARRELL COMMUNITY LIBRARY AND RESOURCE CENTER,113 LIMESTONE TERRACE SUITE 500,JARRELL,76537,Rural,"3,410","8,441","15,037",246,678
TX0752,ILUMINA PUBLIC LIBRARY,15371 KENTWOOD AVE,EL PASO,79928,Rural,"191,307",0,"190,309",0,0
UT0002,BEAVER PUBLIC LIBRARY,55 WEST CENTER STREET,BEAVER,84713,Town,"4,487","17,721","133,401","1,278","1,325"
UT0003,MILFORD PUBLIC LIBRARY,400 SOUTH 100 WEST,MILFORD,84751,Rural,"1,759","10,761","133,401",137,841
UT0004,MINERSVILLE PUBLIC LIBRARY,40 WEST MAIN STREET,MINERSVILLE,84752,Rural,"1,035","8,685","133,401",482,"1,040"
UT0005,BOX ELDER COUNTY BOOKMOBILE LIBRARY,80 WEST 50 SOUTH,WILLARD,84340,Suburban,"27,082","21,345","133,401","2,413","1,219"
UT0006,BRIGHAM CITY LIBRARY,26 EAST FOREST STREET,BRIGHAM CITY,84302,Suburban,"19,963","51,443","137,901","1,696","4,886"
UT0007,GARLAND PUBLIC LIBRARY,86 WEST FACTORY ROAD,GARLAND,84312,Town,"2,613","8,000","133,401",211,"1,821"
UT0008,TREMONTON CITY LIBRARY,210 NORTH TREMONT STREET,TREMONTON,84337,Town,"11,840","17,301","134,223",962,"2,112"
UT0010,HYRUM LIBRARY,50 W MAIN STREET,HYRUM,84319,Suburban,"22,099","40,424","133,401","2,141","5,491"
UT0011,LEWISTON PUBLIC LIBRARY,33 SOUTH MAIN STREET,LEWISTON,84320,Rural,"1,960","28,233","133,401",507,656
UT0012,LOGAN LIBRARY,950 W 600 N,LOGAN,84321,City,"54,680","89,564","799,456","9,260","13,887"
UT0013,RICHMOND PUBLIC LIBRARY,38 WEST MAIN STREET,RICHMOND,84333,Rural,"2,986","14,119","133,401",750,"1,025"
UT0014,SMITHFIELD LIBRARY,25 NORTH MAIN STREET,SMITHFIELD,84335,Suburban,"14,425","31,847","133,401","1,311","1,020"
UT0016,HELPER CITY LIBRARY,19 SOUTH MAIN STREET,HELPER,84526,Town,"3,698","24,638","133,401",522,"4,966"
UT0017,PRICE CITY LIBRARY,159 EAST MAIN STREET,PRICE,84501,Town,"8,262","36,670","133,401","2,420","3,602"
UT0019,DAVIS COUNTY LIBRARY,133 S MAIN STREET,FARMINGTON,84025,Suburban,"369,948","477,263","152,806","46,718","34,230"
UT0021,DUCHESNE COUNTY LIBRARY SYSTEM,130 S CENTER STREET,DUCHESNE,84021,Rural,"20,161","68,139","143,363","6,487","10,437"
