TICKER,DATE,OPEN,HIGH,LOW,CLOSE,VOL
BDMD.US,20260323,2.12,2.4299,2.0101,2.26,1450341
BDRX.US,20260323,0.68,0.7433,0.6714,0.684,90936
BDSX.US,20260323,14.74,15.63,14.5,14.69,86213
BDTX.US,20260323,2.22,2.24,2.14,2.15,397697
BDVL.US,20260323,24.53,24.675,24.38,24.4841,456035
BDYN.US,20260323,24.33,24.675,24.33,24.4381,554795
BEAG.US,20260323,10.54,10.59,10.53,10.59,32791
BEAGR.US,20260323,0.3,0.3,0.2311,0.24,9376
BEAM.US,20260323,25.34,25.76,24.97,25.17,1295345
BEAT.US,20260323,1.17,1.17,1.1201,1.15,406388
BEDY.US,20260323,26.6,27.1001,26.6,26.8439,14664
BEEM.US,20260323,1.43,1.47,1.41,1.44,113539
BEG.US,20260323,32.05,33.5115,27.1,27.3008,104812
BELFA.US,20260323,198.24,203.045,196.96,198.45,40474
BELFB.US,20260323,209.8,220.18,209.8,214.98,189555
BENF.US,20260323,3.65,3.92,3.56,3.91,21134
BENFW.US,20260323,0.00995,0.01069,0.0092,0.0106,12443
BETR.US,20260323,28.61,30,27.7732,28.99,378411
BFC.US,20260323,133.69,137.0612,132.36,132.68,90058
BFRG.US,20260323,0.6,0.6099,0.55,0.5848,92084
BFRI.US,20260323,0.8722,0.94,0.8201,0.8483,290135
BFRIW.US,20260323,0.0411,0.0411,0.0403,0.0403,5504
BFST.US,20260323,26.5,27.1,26.37,26.81,234832
BGC.US,20260323,9.56,9.785,9.46,9.59,2825807
BGIN.US,20260323,2.74,2.765,2.5,2.52,21242
BGL.US,20260323,1.1,1.248,1.1,1.19,618190
BGLC.US,20260323,2.62,2.68,2.56,2.654,4138
BGLWW.US,20260323,0.21,0.27,0.17,0.18,80200
BGM.US,20260323,0.6694,1.08,0.65,0.68,6380689
BGMS.US,20260323,0.94,1.07,0.93,1.0301,161409
BHAVU.US,20260323,9.97,9.97,9.96,9.96,86657
BHDG.US,20260323,25.57,25.7899,25.57,25.655,1092
BHF.US,20260323,60.22,60.385,59.54,60.15,401223
BHFAL.US,20260323,16.46,16.545,16.4301,16.54,12841
BHFAM.US,20260323,10.86,11.0399,10.86,10.95,31123
BHFAN.US,20260323,12.22,12.325,12.2,12.26,35346
BHFAO.US,20260323,15.51,15.725,15.46,15.67,25051
BHFAP.US,20260323,15.03,15.18,15.03,15.17,16205
BHRB.US,20260323,61.92,63.35,61.56,62.14,165853
BHST.US,20260323,4.283,4.40392,4.283,4.31,19418
BIAF.US,20260323,2.78,5.38,2.78,4.73,64635002
BIDG.US,20260323,12.62,12.97,12.555,12.6941,9426
BIDU.US,20260323,114.35,116.24,113.53,114.53,1553315
BIIB.US,20260323,183.48,185,183,183.64,1011752
BILI.US,20260323,24.07,24.88,24.04,24.26,2692528
BIOA.US,20260323,19.21,19.7,18.52,18.63,460244
BIOX.US,20260323,0.386,0.3989,0.36,0.3897,284336
BIRD.US,20260323,3.18,3.33,3.1266,3.21,37124
BITF.US,20260323,2.22,2.37,2.22,2.31,27813385
BIVI.US,20260323,1.25,1.34,1.25,1.33,70808
BIXIU.US,20260323,10,10,10,10,120
BIYA.US,20260323,1.39,1.4,1.3,1.4,47485
BJDX.US,20260323,1.83,2.01,1.83,2.01,20972
BJRI.US,20260323,36.29,36.53,35.33,35.38,255060
BKHA.US,20260323,11.55,11.58,11.55,11.58,10234
BKHAR.US,20260323,1.31,1.31,1.27,1.27,865
BKMI.US,20260323,26.2,26.235,26.18,26.2001,29154
BKMS.US,20260323,25.6,25.6,25.5,25.555,52431
BKNG.US,20260323,4407.74,4442.5599,4368.02,4396.79,333844
BKR.US,20260323,61.635,63.13,61.24,62.53,11627311
BKYI.US,20260323,0.5825,0.634,0.5771,0.6177,272180
BL.US,20260323,39.22,40.22,38.83,40.02,1133802
BLBD.US,20260323,55.025,56.43,54.695,55.29,365871
BLDP.US,20260323,2.44,2.56,2.44,2.51,2427695
BLFS.US,20260323,19.45,19.58,18.91,19.17,452529
BLFY.US,20260323,12.99,13.225,12.89,12.9,160200
BLIN.US,20260323,0.84,0.869,0.84,0.869,10866
BLIV.US,20260323,2.57,2.66,2.16,2.38,7343
BLKB.US,20260323,45,45.3,42.81,43.52,551212
BLLN.US,20260323,76,80.38,76,79.59,269060
BLMN.US,20260323,6.04,6.12,5.515,5.59,3278031
BLNE.US,20260323,2.35,2.44,2.275,2.34,515568
BLNK.US,20260323,0.557,0.59,0.5543,0.5813,1634866
BLRK.US,20260323,9.88,9.88,9.88,9.88,202
BLRX.US,20260323,2.59,2.64,2.28,2.32,71479
BLSG.US,20260323,5.51,6.16,5.29,6.1045,147096
BLTE.US,20260323,155.45,158.68,150.14,151.14,153811
BLUWW.US,20260323,0.6,0.6,0.6,0.6,113
BLZE.US,20260323,3.61,3.69,3.57,3.65,559495
BLZR.US,20260323,10.01,10.015,10.01,10.01,359203
BLZRU.US,20260323,10.19,10.19,10.19,10.19,974
BMBL.US,20260323,3.62,3.67,3.49,3.59,3533188
BMEA.US,20260323,1.19,1.19,1.085,1.12,1058104
BMGL.US,20260323,0.7358,0.7358,0.5999,0.6901,50423
BMHL.US,20260323,3.54,3.54,3.54,3.54,400
BMM.US,20260323,4.92,5.11,4.8,4.98,77554
BMNG.US,20260323,1.43,1.5199,1.35,1.44,98713991
BMOP.US,20260323,24.61,24.66,24.57,24.6,124970
BMR.US,20260323,1.6,1.61,1.53,1.56,93274
BMRA.US,20260323,2.16,2.19,2.1,2.13,11520
BMRC.US,20260323,24.61,24.99,24.38,24.7,86113
BMRN.US,20260323,54.87,55.34,54.42,54.78,1868298
BNAI.US,20260323,39.1,40.35,38.5,39.48,305125
BNAIW.US,20260323,0.2897,0.3046,0.28,0.29,23127
BNBX.US,20260323,0.7978,0.85,0.752,0.7887,198351
BNC.US,20260323,3.14,3.31,3.1,3.18,142373
BNDP.US,20260323,74.15,74.41,74.15,74.2822,4519
BNGO.US,20260323,1.14,1.47,1.14,1.46,7891943
BNKK.US,20260323,2.4,2.65,2.4,2.585,44212
BNR.US,20260323,18.51,18.795,18.5,18.57,11171
BNRG.US,20260323,0.5971,0.68,0.5926,0.6753,232595
BNTC.US,20260323,11.25,11.475,10.85,11.19,120754
BNTX.US,20260323,89.98,90.94,87.96,88.41,1191938
BNZI.US,20260323,1.065,1.065,0.96,0.9774,1151376
BNZIW.US,20260323,0.0124,0.0161,0.0061,0.0116,151474
BODI.US,20260323,11.18,12.39,10.46,11.635,129013
BOF.US,20260323,3.49,3.635,3.485,3.53,22979
BOKF.US,20260323,127.645,130.52,125.83,126.03,488442
BOLD.US,20260323,1.18,1.19,1.15,1.15,72478
BOLT.US,20260323,4.53,4.66,4.38,4.38,18268
BON.US,20260323,1.415,1.43,1.4,1.42,10139
BOOM.US,20260323,4.86,4.955,4.73,4.86,308972
BOSC.US,20260323,4.98,5.11,4.8501,5.03,134312
BOTJ.US,20260323,20.41,21.055,20.41,20.96,5390
BOXL.US,20260323,1.0443,1.07,0.97,1.03,154271
BPAC.US,20260323,9.99,9.99,9.99,9.99,5012
BPOP.US,20260323,133.82,135.26,131.63,131.76,543921
BPOPM.US,20260323,25.2,25.2001,25.2,25.2001,652
BPRN.US,20260323,33.47,34.65,33.47,34.18,13899
BPYPM.US,20260323,15.6,15.6,15.43,15.5,14052
BPYPN.US,20260323,13.02,13.36,13,13.22,17436
BPYPO.US,20260323,14.53,14.9,14.52,14.62,7684
BPYPP.US,20260323,14.98,15.4999,14.83,14.86,12880
BRAG.US,20260323,2.15,2.15,1.94,1.99,58587
BRAI.US,20260323,23.91,24.66,21.25,21.38,23379
BRBI.US,20260323,14.06,14.4,14.06,14.18,1197
BRCB.US,20260323,15.34,16.16,14.0154,14.86,424648
BREM.US,20260323,49.94,50.23,49.94,50.1998,27914
BRES.US,20260323,24.25,24.4143,24.1248,24.1248,18875
BRFH.US,20260323,2.6566,2.71,2.48,2.58,9188
BRID.US,20260323,8.315,8.315,7.415,7.57,10718
BRKR.US,20260323,34.42,35.09,33.76,34.86,2643891
BRKRP.US,20260323,278.89,279.7,278.3201,278.66,16901
BRLS.US,20260323,1.6,1.66,1.58,1.58,8321
BRLT.US,20260323,1.33,1.36,1.27,1.3,47785
BRNS.US,20260323,0.64,0.64,0.61,0.61,2033
BRR.US,20260323,2.74,2.75,2.51,2.62,408316
BRRWW.US,20260323,0.35,0.35,0.28,0.28,98918
BRTX.US,20260323,0.2799,0.33,0.268,0.3269,4596447
BRZE.US,20260323,18.67,19.09,18.23,18.92,3336302
BSBK.US,20260323,8.22,8.55,8.22,8.38,20246
BSET.US,20260323,14.49,14.69,14.3701,14.495,21301
BSMZ.US,20260323,25.01,25.24,25.01,25.1456,2981
BSRR.US,20260323,33.19,34.28,32.67,33.3,92509
BSVN.US,20260323,39.19,40.2,39.06,39.88,34321
BSY.US,20260323,37.99,38.59,37.735,38.23,2177697
BTAI.US,20260323,1.54,1.54,1.46,1.47,639794
BTBD.US,20260323,1.33,1.55,1.32,1.47,375671
BTBT.US,20260323,1.53,1.61,1.53,1.57,13179435
BTCS.US,20260323,1.59,1.66,1.572,1.65,539522
BTCT.US,20260323,1.26,1.32,1.25,1.29,66490
BTDR.US,20260323,8.33,8.9,8.31,8.63,5953221
BTM.US,20260323,3.12,3.35,3.08,3.27,152217
BTMD.US,20260323,1.57,1.685,1.55,1.6,360208
BTMWW.US,20260323,0.0373,0.039,0.0322,0.0389,61529
BTOC.US,20260323,0.2799,0.3447,0.2751,0.287,3860671
BTOG.US,20260323,2.44,2.49,2.37,2.37,35202
BTQ.US,20260323,2.43,2.55,2.3,2.4,1926536
BTSG.US,20260323,41.71,43.255,41.4,42.1,2821364
BTSGU.US,20260323,142.4,143.69,140.915,140.95,7227
BTTC.US,20260323,1.29,1.3,1.2501,1.287,20550
BU.US,20260323,17.88,18.11,17.72,17.7929,13196
BULL.US,20260323,5.19,5.39,5.16,5.31,9676151
BULLW.US,20260323,1.56,1.73,1.55,1.55,4031
BULX.US,20260323,2.83,2.95,2.76,2.92,8674
BUSE.US,20260323,25.08,25.53,24.88,25.06,746461
BUSEP.US,20260323,25.65,25.6599,25.6,25.6,8808
BUUU.US,20260323,15,16,14.74,14.74,10637
BVC.US,20260323,8.1,8.1,8.1,8.1,709
BVFL.US,20260323,19.21,19.23,18.615,19.2,17997
BVS.US,20260323,8.86,9.085,8.7,9,588244
BWAY.US,20260323,13.5,13.9899,12.88,13.71,272657
BWB.US,20260323,17.38,17.77,17.1,17.34,115360
BWBBP.US,20260323,20.4,20.6,20.22,20.6,4948
BWEN.US,20260323,2.04,2.125,2.02,2.09,92296
BWFG.US,20260323,47.15,49.19,46.77,47.41,31398
BWIN.US,20260323,21.88,22.88,21.88,22.14,2232234
BWMN.US,20260323,28.08,30.69,27.8,30.09,415357
BYAH.US,20260323,1.0299,1.0962,1.0077,1.09,14889
BYND.US,20260323,0.7061,0.7359,0.6887,0.72,35880878
BYRN.US,20260323,9.43,9.5318,8.98,9.29,425335
BYSI.US,20260323,1.57,1.73,1.57,1.65,20301
BZ.US,20260323,13.825,13.87,13.195,13.35,4966029
BZAI.US,20260323,1.08,1.15,1.06,1.1,2282225
BZAIW.US,20260323,0.31,0.3399,0.251,0.3,18395
BZFD.US,20260323,0.652,0.69,0.6501,0.6794,245647
BZFDW.US,20260323,0.0163,0.0163,0.0141,0.0149,5200
BZUN.US,20260323,2.18,2.18,2.12,2.15,222533
CAAS.US,20260323,4.14,4.2643,4.115,4.22,22477
CABA.US,20260323,3.12,3.16,2.72,2.82,3630642
CABR.US,20260323,0.9897,1.02,0.9208,0.94,84462
CAC.US,20260323,46.51,47.35,45.13,46.565,183068
CACC.US,20260323,441.34,451.69,436.52,438.24,162967
CADL.US,20260323,5.04,5.09,4.945,4.99,778000
CAEP.US,20260323,10.255,10.27,10.255,10.27,16529
CAI.US,20260323,18.59,19.56,18.59,19.26,3729767
CAIQ.US,20260323,24.18,24.36,24.0202,24.144,143419
CAKE.US,20260323,59,59.68,56.325,56.52,1116066
CALC.US,20260323,0.599,0.6824,0.599,0.6466,328789
CALM.US,20260323,79.13,79.345,77,77.07,1021823
CAMP.US,20260323,5.01,5.09,4.69,4.69,118540
CAMT.US,20260323,169.15,180.83,167.39,172.29,735164
CAN.US,20260323,0.4382,0.46,0.43,0.448,9072994
CAPN.US,20260323,10.88,10.88,10.88,10.88,148900
CAPR.US,20260323,29.67,30.32,28.15,30.1,1323894
CAPS.US,20260323,0.6899,0.7925,0.68,0.76,97180
CAPT.US,20260323,0.49,0.55,0.4408,0.5435,801147
CAQUU.US,20260323,9.91,9.97,9.91,9.91,518
CAR.US,20260323,102.46,108.85,101.65,107.28,1278557
CARE.US,20260323,20.245,20.71,20.1,20.28,354617
CARG.US,20260323,34.16,34.89,33.92,34.35,1258343
CARL.US,20260323,10.3,10.53,10.14,10.4,75742
CART.US,20260323,37.37,38.3,37.25,38.12,3379393
CASH.US,20260323,91.35,93.11,90.27,91.26,336215
CASS.US,20260323,44.1,44.945,43.73,44.22,69130
CAST.US,20260323,2.78,3.2,2.5009,3.1306,122457
CASY.US,20260323,673.66,680.34,663.5,677.02,345783
CATY.US,20260323,49.05,49.96,48.29,48.71,591202
CBAN.US,20260323,20.25,20.62,19.38,19.46,610154
CBAT.US,20260323,0.83,0.887758,0.81,0.8452,95169
CBC.US,20260323,23.7,23.85,23.45,23.46,1175882
CBFV.US,20260323,34.07,34.81,33.99,34.81,7114
CBIO.US,20260323,11.33,11.33,10.51,11.04,198721
CBK.US,20260323,24.98,25.42,24.89,25.1,30829
CBLL.US,20260323,18.83,19.22,18.61,19,192562
CBNK.US,20260323,29.22,30,28.88,29.5,83373
CBRL.US,20260323,27.95,27.96,26.5,26.94,1732032
CBSH.US,20260323,48.64,48.925,47.85,48.1,1384194
CBUS.US,20260323,2.51,2.8205,2.49,2.77,578996
CCAP.US,20260323,12.87,13.12,12.711,13.01,215953
CCB.US,20260323,77,79.5,75.86,77.13,137320
CCBG.US,20260323,42.78,43.5125,42.72,42.92,128576
CCC.US,20260323,6.2,6.335,6.08,6.18,10293586
CCCC.US,20260323,2.76,2.81,2.55,2.56,2696312
CCD.US,20260323,21.51,22.17,21.33,21.45,85015
CCEC.US,20260323,20.15,21.487,20.02,20.15,5211
CCEP.US,20260323,94.09,94.54,92.21,92.59,2992068
CCG.US,20260323,0.77,0.7798,0.7598,0.7695,46537
CCHH.US,20260323,0.6721,0.6976,0.6667,0.6857,75964
CCII.US,20260323,10.22,10.29,10.22,10.29,294
CCIX.US,20260323,10.68,10.7,10.66,10.7,33936
CCIXW.US,20260323,0.6,0.6,0.51,0.51,685
CCLD.US,20260323,3.43,3.63,3.372,3.61,983989
CCLDO.US,20260323,26.298,26.3,26.05,26.18,5396
CCNE.US,20260323,28.18,28.78,28.01,28.17,391371
CCOI.US,20260323,18.43,19.44,18.1,18.85,1489962
CCRN.US,20260323,9.26,9.64,9.17,9.57,407032
CCSI.US,20260323,27.08,27.625,26.87,27.34,168605
CCTG.US,20260323,0.4171,0.4797,0.4121,0.4575,63624
CD.US,20260323,4.08,4.08,3.09,3.64,429697
CDIG.US,20260323,24.29,24.665,24.29,24.4555,15034
CDIO.US,20260323,2.41,2.47,2.211,2.25,171425
CDIOW.US,20260323,0.0198,0.0198,0.0182,0.0198,1401
CDLX.US,20260323,0.96,1.07,0.875,0.9116,4746662
CDNA.US,20260323,17.5,17.88,17.205,17.56,616121
CDNL.US,20260323,33.06,35.36,32.7956,33.67,507702
CDNS.US,20260323,289.2,299.29,286.79,292.52,3532025
CDRO.US,20260323,7.88,8.18,7.88,8.15,5167
CDROW.US,20260323,0.6489,0.6489,0.6489,0.6489,200
CDT.US,20260323,0.4865,0.4991,0.4599,0.486,50161
CDTG.US,20260323,0.348,0.3705,0.33,0.369,122431
CDTTW.US,20260323,0.0067,0.0068,0.0066,0.0067,4435
CDW.US,20260323,122.945,123.18,119.3775,120.16,1801105
CDXS.US,20260323,1.58,1.65,1.43,1.61,1950550
CDZI.US,20260323,4.83,4.96,4.75,4.76,597824
CDZIP.US,20260323,19.6,19.6,19.385,19.48,2323
CECO.US,20260323,57.33,59.445,56.69,58.41,408744
CEG.US,20260323,290.53,294.64,285.5101,289.76,2717857
CELC.US,20260323,106.235,109,104.955,106.75,517444
CELH.US,20260323,42.5,42.6,39.54,39.65,10297842
CELU.US,20260323,1.21,1.24,1.21,1.21,33761
CELUW.US,20260323,0.008,0.0083,0.008,0.0083,7345
CELZ.US,20260323,1.91,1.91,1.84,1.86,27459
CENN.US,20260323,0.1181,0.1201,0.11,0.1189,656022
CENT.US,20260323,35.73,37.1,35.73,36.6,113877
CENTA.US,20260323,32.06,32.65,31.55,32.29,469082
CENX.US,20260323,49.57,51.975,46.4,46.48,3589990
CEPF.US,20260323,10.21,10.255,10.21,10.25,15167
CEPO.US,20260323,10.49,10.5,10.48,10.49,11476
CEPS.US,20260323,10.09,10.1299,10.09,10.1299,629
CEPT.US,20260323,10.95,10.95,10.81,10.82,468281
CEPV.US,20260323,10.13,10.13,10.12,10.12,1767
CERS.US,20260323,1.79,1.885,1.76,1.82,2301863
CERT.US,20260323,6.16,6.395,6.02,6.35,5196844
CETX.US,20260323,0.6577,0.6702,0.5858,0.6193,385520
CETY.US,20260323,0.82,0.875,0.7842,0.8103,74986
CEVA.US,20260323,19.16,19.5,18.5377,18.84,424381
CFBK.US,20260323,27.83,28.115,27.58,28.07,75268
CFFI.US,20260323,73.9,75.01,72.07,75.01,7971
CFFN.US,20260323,7.09,7.28,7.09,7.13,1428645
CG.US,20260323,48.44,49.175,47.64,47.68,4196013
CGABL.US,20260323,16.85,17.05,16.84,17.04,25567
CGBD.US,20260323,11.17,11.345,10.91,11.26,729039
CGC.US,20260323,0.95,0.9775,0.8901,0.9665,7879322
CGCT.US,20260323,10.26,10.26,10.24,10.26,54401
CGCTU.US,20260323,10.59,10.59,10.59,10.59,285
CGCTW.US,20260323,0.8,0.8,0.7658,0.8,5877
CGEM.US,20260323,13.07,13.8,12.51,12.84,1221709
CGEN.US,20260323,2.13,2.15,2.07,2.09,230144
CGNT.US,20260323,8.06,8.205,7.94,8.15,281725
CGNX.US,20260323,50.33,51.65,50.33,50.8,1598464
CGO.US,20260323,11.28,11.345,11.14,11.2,24025
CGON.US,20260323,64.79,66.3,63.965,64.96,1883807
CGTL.US,20260323,1.11,1.275,1.1,1.16,140060
CGTX.US,20260323,1.08,1.1499,1.07,1.13,612567
CHA.US,20260323,10.63,10.69,10.01,10.16,621136
CHAC.US,20260323,8.55,8.9,7.96,8.01,199422
CHACR.US,20260323,0.7699,0.78,0.74,0.74,179586
CHAI.US,20260323,1.23,1.35,1.16,1.33,43387
CHARR.US,20260323,0.1401,0.1402,0.1401,0.1402,16792
CHCI.US,20260323,15.8,16.37,15.17,15.36,53473
CHCO.US,20260323,119.95,121.31,118.5,118.95,148484
CHDN.US,20260323,85.09,86.09,84.1,84.62,1012241
CHEF.US,20260323,59.88,60.14,58.11,58.16,561807
CHI.US,20260323,11.16,11.31,11.05,11.05,206290
CHKP.US,20260323,153.69,155.02,151.0125,151.25,544144
CHMG.US,20260323,53.06,54.84,53.06,54.84,6264
CHNR.US,20260323,4.16,4.82,4.16,4.62,143345
CHPX.US,20260323,59.55,60.505,59.28,59.5813,2763
CHR.US,20260323,0.923,0.93,0.88,0.9015,38127
CHRD.US,20260323,127.41,132.3,126.67,130.75,1033607
CHRI.US,20260323,78.41,78.41,78.0878,78.0878,619
CHRS.US,20260323,1.56,1.65,1.5429,1.64,1256353
CHRW.US,20260323,171.56,174.22,166.685,166.84,1265149
CHSCL.US,20260323,25.49,25.5,25.38,25.38,23460
CHSCM.US,20260323,24.74,24.92,24.65,24.87,19573
CHSCN.US,20260323,25,25.1599,25,25.02,21408
CHSCO.US,20260323,26,26.28,26,26.1,9269
CHSCP.US,20260323,27.9,28.08,27.78,27.8,9931
CHSN.US,20260323,2.615,2.804,2.5326,2.66,24575
CHTR.US,20260323,217.075,219.22,212.37,216.61,1298470
CHW.US,20260323,7.41,7.455,7.3,7.32,214206
CHY.US,20260323,11.43,11.66,11.35,11.43,172752
CHYM.US,20260323,19.23,19.88,18.99,19.78,7854917
CIFG.US,20260323,6.515,7.5049,6.515,7.0241,119644
CIFR.US,20260323,14.1,15.48,14.1,14.89,23942106
CIGI.US,20260323,102.97,106.5,101.98,102,469113
CIGL.US,20260323,1.95,2.05,1.8802,2,24552
CIIT.US,20260323,1.67,1.67,1.4501,1.63,92190
CINF.US,20260323,160.81,162.23,159.82,160.19,737004
CING.US,20260323,7.15,7.36,6.6837,6.93,555531
CINGW.US,20260323,0.0333,0.038304,0.0333,0.038304,3978
CISO.US,20260323,0.39,0.3951,0.351,0.3671,177195
CISS.US,20260323,0.8442,0.8996,0.7801,0.8416,221388
CIVB.US,20260323,22.24,22.87,21.91,22.53,80378
CJMB.US,20260323,1.98,1.98,1.71,1.82,416703
CLAR.US,20260323,2.8,2.8,2.7,2.73,255648
CLBK.US,20260323,17.48,17.82,17.355,17.53,332212
CLBT.US,20260323,14.43,14.95,14.3501,14.84,1129272
CLDX.US,20260323,32.798,34.52,31.732,31.8,1496616
CLFD.US,20260323,28.69,30,28.41,29.17,157516
CLGN.US,20260323,0.62,0.62,0.5851,0.607,16611
CLIK.US,20260323,1.83,1.843,1.5,1.75,34456
CLIR.US,20260323,3.78,3.84,3.52,3.6,14689
CLLS.US,20260323,3.37,3.4761,3.3101,3.42,32726
CLMB.US,20260323,20.64,21.05,19.905,20.01,291088
CLMT.US,20260323,27.61,28.51,27.01,28.06,1185568
CLNE.US,20260323,2.13,2.26,2.11,2.21,1703043
CLNN.US,20260323,5.45,5.8,5.2202,5.67,63451
CLOV.US,20260323,1.92,1.94,1.85,1.85,4814496
CLPS.US,20260323,1.01,1.01,0.9651,0.9651,10793
CLPT.US,20260323,9.2,9.8099,9.12,9.51,849397
CLRB.US,20260323,3.15,3.225,3.06,3.12,22982
CLRO.US,20260323,4.13,4.15,3.96,4.05,11502
CLSK.US,20260323,9.405,10.295,9.4,9.98,24168405
CLSKW.US,20260323,0.27,0.283048,0.262,0.2699,56162
CLST.US,20260323,16.51,16.59,16.51,16.59,2504
CLWT.US,20260323,1.12,1.19,1.12,1.15,2139
CLYM.US,20260323,6.12,6.67,5.87,6.54,512639
CMBM.US,20260323,1.85,1.85,1.5,1.69,521518
CMBO.US,20260323,101.59,101.59,101.59,101.59,887
CMCO.US,20260323,14.31,14.99,14.15,14.54,454237
CMCSA.US,20260323,29.125,29.385,28.83,29.01,31505505
CMCT.US,20260323,0.102,0.11,0.09,0.093,14872936
CME.US,20260323,305.01,307.98,304.52,306.56,1963608
CMGG.US,20260323,15.69,16.18,15.4377,15.4377,4319
CMII.US,20260323,9.85,9.85,9.825,9.83,100222
CMIIU.US,20260323,9.97,9.97,9.97,9.97,25725
CMMB.US,20260323,1.79,1.79,1.57,1.68,85147
CMND.US,20260323,0.631,0.6799,0.625,0.6715,102531
CMPR.US,20260323,70.87,72.56,70.85,71.99,110424
CMPS.US,20260323,5.52,5.55,5.25,5.34,4024691
CMPX.US,20260323,5.155,5.29,4.995,5.04,1634150
CMRC.US,20260323,2.72,2.745,2.64,2.69,554905
CMTL.US,20260323,3.64,3.72,3.55,3.64,262124
CMTV.US,20260323,42.39,42.8,41.3501,42,80450
CNCG.US,20260323,10.3944,10.3944,9.435,9.4717,3496
CNCK.US,20260323,2.01,2.23,2.01,2.16,37263
CNDT.US,20260323,1.25,1.32,1.21,1.28,1772410
CNET.US,20260323,0.7,0.75,0.6806,0.681,10046
CNEY.US,20260323,0.4042,0.434699,0.3728,0.4162,431896
CNOB.US,20260323,26.73,27.16,26.29,26.72,491672
CNOBP.US,20260323,24.575,24.575,24.4701,24.48,7423
CNQQ.US,20260323,21.9306,22.05,21.7901,21.915,4871
CNSP.US,20260323,2.2,2.56,2.2,2.515,24210
CNTA.US,20260323,27.29,27.85,25.82,25.94,1536730
CNTB.US,20260323,2.81,2.98,2.76,2.95,222934
CNTN.US,20260323,3.3,3.45,3.3,3.34,350456
CNTX.US,20260323,2.89,3.06,2.88,3.02,489126
CNTY.US,20260323,1.39,1.437,1.38,1.43,59952
CNVS.US,20260323,2.35,2.46,2.35,2.42,61582
CNXC.US,20260323,32.07,33.71,31.285,33.04,2003478
CNXN.US,20260323,57.67,59.05,57.26,57.99,96579
COCH.US,20260323,0.8009,0.822742,0.75,0.7502,220337
COCHW.US,20260323,0.0505,0.08,0.0505,0.08,95596
COCO.US,20260323,56.5,57.07,55.031,55.77,2740482
COCP.US,20260323,1.03,1.11,1.03,1.08,37889
CODA.US,20260323,11.87,12.2824,11.71,12.05,246082
CODX.US,20260323,2.33,2.55,2.05,2.28,1126874
COEP.US,20260323,11.3,11.3,10.85,11.06,24803
COEPW.US,20260323,0.0132,0.0195,0.009,0.0192,184050
COFS.US,20260323,27.94,28.43,27.71,27.88,69947
COGT.US,20260323,34,35.66,33.79,35.41,2842609
COHU.US,20260323,30.56,30.95,29.92,30.24,526884
COIN.US,20260323,198.6,203.95,196.11,200.62,12466491
COKE.US,20260323,203.5,203.5,187.39,188.39,1094402
COLA.US,20260323,10.48,10.5,10.48,10.5,3423
COLB.US,20260323,26.95,27.48,26.65,26.87,3507192
COLL.US,20260323,36.77,36.77,34.551,34.735,537376
COLM.US,20260323,56.76,57.01,54.885,55.08,649574
CONX.US,20260323,11.35,11.94,11.29,11.6086,40066
COO.US,20260323,71.46,72.0475,69.93,70.24,1784195
COOT.US,20260323,0.6052,0.63,0.59,0.6045,118201
COOTW.US,20260323,0.0201,0.0248,0.0201,0.0245,12311
CORT.US,20260323,35.27,35.27,33.61,33.63,1338954
CORZ.US,20260323,16.075,17.02,16.075,16.58,10620093
CORZW.US,20260323,9.7,10.68,9.7,10.17,45292
CORZZ.US,20260323,16.66,16.95,16.4,16.55,6243
COSM.US,20260323,0.3345,0.3475,0.32,0.3443,234642
COST.US,20260323,985.665,986.64,964.53,965.73,1779094
COTG.US,20260323,14.37,14.39,14.04,14.0706,21713
COYA.US,20260323,4.23,4.29,4.13,4.22,90098
CPB.US,20260323,21.275,21.285,20.84,21,9873585
CPBI.US,20260323,17.11,17.77,17.11,17.77,1500
CPHC.US,20260323,15.5,15.5899,15.37,15.5,1481
CPIX.US,20260323,2.84,3.07,2.84,3.05,20331
CPOP.US,20260323,0.3125,0.3187,0.31,0.314,4669
CPRT.US,20260323,33.28,33.895,33.02,33.39,8386272
CPRX.US,20260323,23.06,23.71,23.06,23.32,1541728
CPSH.US,20260323,3.66,3.87,3.65,3.78,179053
CPSS.US,20260323,8.06,8.35,7.627,7.72,43186
CPZ.US,20260323,14.04,14.2127,13.78,13.8,144668
CRAC.US,20260323,9.99,9.99,9.99,9.99,148
CRAI.US,20260323,162.13,164.7,156.98,157.85,242914
CRAN.US,20260323,9.93,9.93,9.9,9.9,805
CRANR.US,20260323,0.18,0.18,0.17,0.1747,8958
CRANU.US,20260323,10.09,10.09,10.09,10.09,993
CRAQ.US,20260323,10.16,10.18,10.15,10.15,5189
CRAQR.US,20260323,0.1701,0.190049,0.11,0.19,34215
CRBP.US,20260323,8.72,9.06,8.1001,8.43,164778
CRBU.US,20260323,1.89,1.92,1.82,1.86,789846
CRCT.US,20260323,4.09,4.26,4.09,4.14,716551
CRDF.US,20260323,1.85,1.87,1.755,1.78,433929
CRDL.US,20260323,0.91,1.0033,0.91,0.9949,151886
CRDO.US,20260323,105.385,110.2,103.05,105.1,6881723
CRE.US,20260323,2.6,2.77,2.6,2.69,11003
CREG.US,20260323,0.2926,0.3077,0.2202,0.2365,1340405
CRESY.US,20260323,11.92,12.575,11.8,12.3,272148
